material_id,formula,cif_path,atomic_numbers,electronegativity,group,period,atomic_radius,formation_energy
mp-1096679,Mg2InGa,dataset/cif_files/mp-1096679.cif,"[12, 12, 49, 31]","[1.31, 1.31, 1.78, 1.81]","[2, 2, 13, 13]","[3, 3, 5, 4]","[1.5, 1.5, 1.55, 1.3]",1.335520304
mp-1093713,Mg2InPb,dataset/cif_files/mp-1093713.cif,"[12, 12, 49, 82]","[1.31, 1.31, 1.78, 2.33]","[2, 2, 13, 14]","[3, 3, 5, 6]","[1.5, 1.5, 1.55, 1.8]",1.312331803
mp-1097523,Mg2InPd,dataset/cif_files/mp-1097523.cif,"[12, 12, 49, 46]","[1.31, 1.31, 1.78, 2.2]","[2, 2, 13, 10]","[3, 3, 5, 5]","[1.5, 1.5, 1.55, 1.4]",1.255959711
mp-1185765,Mg2IrAu,dataset/cif_files/mp-1185765.cif,"[12, 12, 77, 79]","[1.31, 1.31, 2.2, 2.54]","[2, 2, 9, 11]","[3, 3, 6, 6]","[1.5, 1.5, 1.35, 1.35]",-0.42680447
mp-1093579,Mg2IrPd,dataset/cif_files/mp-1093579.cif,"[12, 12, 77, 46]","[1.31, 1.31, 2.2, 2.2]","[2, 2, 9, 10]","[3, 3, 6, 5]","[1.5, 1.5, 1.35, 1.4]",1.99239792
mp-1185767,Mg2IrPd,dataset/cif_files/mp-1185767.cif,"[12, 12, 77, 46]","[1.31, 1.31, 2.2, 2.2]","[2, 2, 9, 10]","[3, 3, 6, 5]","[1.5, 1.5, 1.35, 1.4]",-0.50694018
mp-1095834,Mg2IrPt,dataset/cif_files/mp-1095834.cif,"[12, 12, 77, 78]","[1.31, 1.31, 2.2, 2.28]","[2, 2, 9, 10]","[3, 3, 6, 6]","[1.5, 1.5, 1.35, 1.35]",2.100764768
mp-1185768,Mg2IrPt,dataset/cif_files/mp-1185768.cif,"[12, 12, 77, 78]","[1.31, 1.31, 2.2, 2.28]","[2, 2, 9, 10]","[3, 3, 6, 6]","[1.5, 1.5, 1.35, 1.35]",-0.568500835
mp-1185766,Mg2IrRh,dataset/cif_files/mp-1185766.cif,"[12, 12, 77, 45]","[1.31, 1.31, 2.2, 2.28]","[2, 2, 9, 9]","[3, 3, 6, 5]","[1.5, 1.5, 1.35, 1.35]",-0.354938152
mp-631386,Mg2NbFe,dataset/cif_files/mp-631386.cif,"[12, 12, 41, 26]","[1.31, 1.31, 1.6, 1.83]","[2, 2, 5, 8]","[3, 3, 5, 4]","[1.5, 1.5, 1.45, 1.4]",0.576391345
mp-1185769,Mg2NiIr,dataset/cif_files/mp-1185769.cif,"[12, 12, 28, 77]","[1.31, 1.31, 1.91, 2.2]","[2, 2, 10, 9]","[3, 3, 4, 6]","[1.5, 1.5, 1.35, 1.35]",-0.247352247
mp-1093934,Mg2NiPt,dataset/cif_files/mp-1093934.cif,"[12, 12, 28, 78]","[1.31, 1.31, 1.91, 2.28]","[2, 2, 10, 10]","[3, 3, 4, 6]","[1.5, 1.5, 1.35, 1.35]",1.711695168
mp-1185770,Mg2NiRh,dataset/cif_files/mp-1185770.cif,"[12, 12, 28, 45]","[1.31, 1.31, 1.91, 2.28]","[2, 2, 10, 9]","[3, 3, 4, 5]","[1.5, 1.5, 1.35, 1.35]",-0.33189341
mp-631637,Mg2PbW,dataset/cif_files/mp-631637.cif,"[12, 12, 82, 74]","[1.31, 1.31, 2.33, 2.36]","[2, 2, 14, 6]","[3, 3, 6, 6]","[1.5, 1.5, 1.8, 1.35]",0.786707265
mp-864972,Mg2PdAu,dataset/cif_files/mp-864972.cif,"[12, 12, 46, 79]","[1.31, 1.31, 2.2, 2.54]","[2, 2, 10, 11]","[3, 3, 5, 6]","[1.5, 1.5, 1.4, 1.35]",-0.658968265
mp-864975,Mg2PdPt,dataset/cif_files/mp-864975.cif,"[12, 12, 46, 78]","[1.31, 1.31, 2.2, 2.28]","[2, 2, 10, 10]","[3, 3, 5, 6]","[1.5, 1.5, 1.4, 1.35]",-0.793622618
mp-864969,Mg2PdRh,dataset/cif_files/mp-864969.cif,"[12, 12, 46, 45]","[1.31, 1.31, 2.2, 2.28]","[2, 2, 10, 9]","[3, 3, 5, 5]","[1.5, 1.5, 1.4, 1.35]",-0.625471557
mp-1095816,Mg2PtAu,dataset/cif_files/mp-1095816.cif,"[12, 12, 78, 79]","[1.31, 1.31, 2.28, 2.54]","[2, 2, 10, 11]","[3, 3, 6, 6]","[1.5, 1.5, 1.35, 1.35]",1.07876796
mp-864940,Mg2PtRh,dataset/cif_files/mp-864940.cif,"[12, 12, 78, 45]","[1.31, 1.31, 2.28, 2.28]","[2, 2, 10, 9]","[3, 3, 6, 5]","[1.5, 1.5, 1.35, 1.35]",-0.688206122
mp-864965,Mg2RhAu,dataset/cif_files/mp-864965.cif,"[12, 12, 45, 79]","[1.31, 1.31, 2.28, 2.54]","[2, 2, 9, 11]","[3, 3, 5, 6]","[1.5, 1.5, 1.35, 1.35]",-0.536886973
mp-1097268,Mg2SnHg,dataset/cif_files/mp-1097268.cif,"[12, 12, 50, 80]","[1.31, 1.31, 1.96, 2]","[2, 2, 14, 12]","[3, 3, 5, 6]","[1.5, 1.5, 1.45, 1.5]",0.995264203
mp-1096612,Mg2TlCd,dataset/cif_files/mp-1096612.cif,"[12, 12, 81, 48]","[1.31, 1.31, 1.62, 1.69]","[2, 2, 13, 12]","[3, 3, 6, 5]","[1.5, 1.5, 1.9, 1.55]",1.142990017
mp-1096533,Mg2TlHg,dataset/cif_files/mp-1096533.cif,"[12, 12, 81, 80]","[1.31, 1.31, 1.62, 2]","[2, 2, 13, 12]","[3, 3, 6, 6]","[1.5, 1.5, 1.9, 1.5]",1.003979896
mp-1096434,Mg2TlIn,dataset/cif_files/mp-1096434.cif,"[12, 12, 81, 49]","[1.31, 1.31, 1.62, 1.78]","[2, 2, 13, 13]","[3, 3, 6, 5]","[1.5, 1.5, 1.9, 1.55]",1.264274397
mp-978256,Mg2TlPb,dataset/cif_files/mp-978256.cif,"[12, 12, 81, 82]","[1.31, 1.31, 1.62, 2.33]","[2, 2, 13, 14]","[3, 3, 6, 6]","[1.5, 1.5, 1.9, 1.8]",-0.032516091
mp-1095790,Mg2ZnAg,dataset/cif_files/mp-1095790.cif,"[12, 12, 30, 47]","[1.31, 1.31, 1.65, 1.93]","[2, 2, 12, 11]","[3, 3, 4, 5]","[1.5, 1.5, 1.35, 1.6]",1.01462942
mp-1096321,Mg2ZnAu,dataset/cif_files/mp-1096321.cif,"[12, 12, 30, 79]","[1.31, 1.31, 1.65, 2.54]","[2, 2, 12, 11]","[3, 3, 4, 6]","[1.5, 1.5, 1.35, 1.35]",0.837316455
mp-1096604,Mg2ZnCd,dataset/cif_files/mp-1096604.cif,"[12, 12, 30, 48]","[1.31, 1.31, 1.65, 1.69]","[2, 2, 12, 12]","[3, 3, 4, 5]","[1.5, 1.5, 1.35, 1.55]",1.092678135
mp-1093776,Mg2ZnCu,dataset/cif_files/mp-1093776.cif,"[12, 12, 30, 29]","[1.31, 1.31, 1.65, 1.9]","[2, 2, 12, 11]","[3, 3, 4, 4]","[1.5, 1.5, 1.35, 1.35]",1.218017003
mp-1096303,Mg2ZnGa,dataset/cif_files/mp-1096303.cif,"[12, 12, 30, 31]","[1.31, 1.31, 1.65, 1.81]","[2, 2, 12, 13]","[3, 3, 4, 4]","[1.5, 1.5, 1.35, 1.3]",1.264926521
mp-1097317,Mg2ZnHg,dataset/cif_files/mp-1097317.cif,"[12, 12, 30, 80]","[1.31, 1.31, 1.65, 2]","[2, 2, 12, 12]","[3, 3, 4, 6]","[1.5, 1.5, 1.35, 1.5]",0.996376434
mp-1097273,Mg2ZnIr,dataset/cif_files/mp-1097273.cif,"[12, 12, 30, 77]","[1.31, 1.31, 1.65, 2.2]","[2, 2, 12, 9]","[3, 3, 4, 6]","[1.5, 1.5, 1.35, 1.35]",1.825775785
mp-978265,Mg2ZnPd,dataset/cif_files/mp-978265.cif,"[12, 12, 30, 46]","[1.31, 1.31, 1.65, 2.2]","[2, 2, 12, 10]","[3, 3, 4, 5]","[1.5, 1.5, 1.35, 1.4]",-0.412960855
mp-978266,Mg2ZnPt,dataset/cif_files/mp-978266.cif,"[12, 12, 30, 78]","[1.31, 1.31, 1.65, 2.28]","[2, 2, 12, 10]","[3, 3, 4, 6]","[1.5, 1.5, 1.35, 1.35]",-0.508133012
mp-978267,Mg2ZnRh,dataset/cif_files/mp-978267.cif,"[12, 12, 30, 45]","[1.31, 1.31, 1.65, 2.28]","[2, 2, 12, 9]","[3, 3, 4, 5]","[1.5, 1.5, 1.35, 1.35]",-0.32066004
mp-1097433,MgAg2Hg,dataset/cif_files/mp-1097433.cif,"[12, 47, 47, 80]","[1.31, 1.93, 1.93, 2]","[2, 11, 11, 12]","[3, 5, 5, 6]","[1.5, 1.6, 1.6, 1.5]",0.824385512
mp-1096479,MgAgAu2,dataset/cif_files/mp-1096479.cif,"[12, 47, 79, 79]","[1.31, 1.93, 2.54, 2.54]","[2, 11, 11, 11]","[3, 5, 6, 6]","[1.5, 1.6, 1.35, 1.35]",0.887094143
mp-1185824,MgAgAu2,dataset/cif_files/mp-1185824.cif,"[12, 47, 79, 79]","[1.31, 1.93, 2.54, 2.54]","[2, 11, 11, 11]","[3, 5, 6, 6]","[1.5, 1.6, 1.35, 1.35]",-0.336101517
mp-1096301,MgAgPd2,dataset/cif_files/mp-1096301.cif,"[12, 47, 46, 46]","[1.31, 1.93, 2.2, 2.2]","[2, 11, 10, 10]","[3, 5, 5, 5]","[1.5, 1.6, 1.4, 1.4]",1.667733783
mp-3034,MgAl2Cu,dataset/cif_files/mp-3034.cif,"[12, 13, 13, 29]","[1.31, 1.61, 1.61, 1.9]","[2, 13, 13, 11]","[3, 3, 3, 4]","[1.5, 1.25, 1.25, 1.35]",-0.174859909
mp-1222060,MgAlAg,dataset/cif_files/mp-1222060.cif,"[12, 13, 47]","[1.31, 1.61, 1.93]","[2, 13, 11]","[3, 3, 5]","[1.5, 1.25, 1.6]",-0.128983991
mp-865919,MgAlAg2,dataset/cif_files/mp-865919.cif,"[12, 13, 47, 47]","[1.31, 1.61, 1.93, 1.93]","[2, 13, 11, 11]","[3, 3, 5, 5]","[1.5, 1.25, 1.6, 1.6]",-0.167760192
mp-1093784,MgAlAu2,dataset/cif_files/mp-1093784.cif,"[12, 13, 79, 79]","[1.31, 1.61, 2.54, 2.54]","[2, 13, 11, 11]","[3, 3, 6, 6]","[1.5, 1.25, 1.35, 1.35]",0.818280704
mp-1185826,MgAlAu2,dataset/cif_files/mp-1185826.cif,"[12, 13, 79, 79]","[1.31, 1.61, 2.54, 2.54]","[2, 13, 11, 11]","[3, 3, 6, 6]","[1.5, 1.25, 1.35, 1.35]",-0.478387731
mp-1222119,MgAlCu,dataset/cif_files/mp-1222119.cif,"[12, 13, 29]","[1.31, 1.61, 1.9]","[2, 13, 11]","[3, 3, 4]","[1.5, 1.25, 1.35]",-0.089164996
mp-865921,MgAlIr2,dataset/cif_files/mp-865921.cif,"[12, 13, 77, 77]","[1.31, 1.61, 2.2, 2.2]","[2, 13, 9, 9]","[3, 3, 6, 6]","[1.5, 1.25, 1.35, 1.35]",-0.693517926
mp-1097514,MgAlNi2,dataset/cif_files/mp-1097514.cif,"[12, 13, 28, 28]","[1.31, 1.61, 1.91, 1.91]","[2, 13, 10, 10]","[3, 3, 4, 4]","[1.5, 1.25, 1.35, 1.35]",1.887173506
mp-1185843,MgAlNi2,dataset/cif_files/mp-1185843.cif,"[12, 13, 28, 28]","[1.31, 1.61, 1.91, 1.91]","[2, 13, 10, 10]","[3, 3, 4, 4]","[1.5, 1.25, 1.35, 1.35]",-0.411823771
mp-865152,MgAlPd2,dataset/cif_files/mp-865152.cif,"[12, 13, 46, 46]","[1.31, 1.61, 2.2, 2.2]","[2, 13, 10, 10]","[3, 3, 5, 5]","[1.5, 1.25, 1.4, 1.4]",-0.826217871
mp-1096050,MgAlPt2,dataset/cif_files/mp-1096050.cif,"[12, 13, 78, 78]","[1.31, 1.61, 2.28, 2.28]","[2, 13, 10, 10]","[3, 3, 6, 6]","[1.5, 1.25, 1.35, 1.35]",1.380764026
mp-865155,MgAlRh2,dataset/cif_files/mp-865155.cif,"[12, 13, 45, 45]","[1.31, 1.61, 2.28, 2.28]","[2, 13, 9, 9]","[3, 3, 5, 5]","[1.5, 1.25, 1.35, 1.35]",-0.834185794
mp-1097147,MgBe2Os,dataset/cif_files/mp-1097147.cif,"[12, 4, 4, 76]","[1.31, 1.57, 1.57, 2.2]","[2, 2, 2, 8]","[3, 2, 2, 6]","[1.5, 1.05, 1.05, 1.3]",2.773269804
mp-1093719,MgBe2Pt,dataset/cif_files/mp-1093719.cif,"[12, 4, 4, 78]","[1.31, 1.57, 1.57, 2.28]","[2, 2, 2, 10]","[3, 2, 2, 6]","[1.5, 1.05, 1.05, 1.35]",1.762186686
mp-1096574,MgBePt2,dataset/cif_files/mp-1096574.cif,"[12, 4, 78, 78]","[1.31, 1.57, 2.28, 2.28]","[2, 2, 10, 10]","[3, 2, 6, 6]","[1.5, 1.05, 1.35, 1.35]",1.688936985
mp-1097099,MgBiPd2,dataset/cif_files/mp-1097099.cif,"[12, 83, 46, 46]","[1.31, 2.02, 2.2, 2.2]","[2, 15, 10, 10]","[3, 6, 5, 5]","[1.5, 1.6, 1.4, 1.4]",1.430642809
mp-1097123,MgBiRh2,dataset/cif_files/mp-1097123.cif,"[12, 83, 45, 45]","[1.31, 2.02, 2.28, 2.28]","[2, 15, 9, 9]","[3, 6, 5, 5]","[1.5, 1.6, 1.35, 1.35]",2.157879081
mp-1221985,MgCdAg2,dataset/cif_files/mp-1221985.cif,"[12, 48, 47, 47]","[1.31, 1.69, 1.93, 1.93]","[2, 12, 11, 11]","[3, 5, 5, 5]","[1.5, 1.55, 1.6, 1.6]",-0.130540017
mp-30727,MgCdAg2,dataset/cif_files/mp-30727.cif,"[12, 48, 47, 47]","[1.31, 1.69, 1.93, 1.93]","[2, 12, 11, 11]","[3, 5, 5, 5]","[1.5, 1.55, 1.6, 1.6]",-0.146492412
mp-1222015,MgCdAu2,dataset/cif_files/mp-1222015.cif,"[12, 48, 79, 79]","[1.31, 1.69, 2.54, 2.54]","[2, 12, 11, 11]","[3, 5, 6, 6]","[1.5, 1.55, 1.35, 1.35]",-0.384660879
mp-865150,MgCdAu2,dataset/cif_files/mp-865150.cif,"[12, 48, 79, 79]","[1.31, 1.69, 2.54, 2.54]","[2, 12, 11, 11]","[3, 5, 6, 6]","[1.5, 1.55, 1.35, 1.35]",-0.368390624
mp-1093753,MgCdHg2,dataset/cif_files/mp-1093753.cif,"[12, 48, 80, 80]","[1.31, 1.69, 2, 2]","[2, 12, 12, 12]","[3, 5, 6, 6]","[1.5, 1.55, 1.5, 1.5]",0.592387837
mp-1097169,MgCdPd2,dataset/cif_files/mp-1097169.cif,"[12, 48, 46, 46]","[1.31, 1.69, 2.2, 2.2]","[2, 12, 10, 10]","[3, 5, 5, 5]","[1.5, 1.55, 1.4, 1.4]",1.250072041
mp-1185850,MgCdPd2,dataset/cif_files/mp-1185850.cif,"[12, 48, 46, 46]","[1.31, 1.69, 2.2, 2.2]","[2, 12, 10, 10]","[3, 5, 5, 5]","[1.5, 1.55, 1.4, 1.4]",-0.558073579
mp-1096490,MgCdPt2,dataset/cif_files/mp-1096490.cif,"[12, 48, 78, 78]","[1.31, 1.69, 2.28, 2.28]","[2, 12, 10, 10]","[3, 5, 6, 6]","[1.5, 1.55, 1.35, 1.35]",1.615135424
mp-1097117,MgCdRh2,dataset/cif_files/mp-1097117.cif,"[12, 48, 45, 45]","[1.31, 1.69, 2.28, 2.28]","[2, 12, 9, 9]","[3, 5, 5, 5]","[1.5, 1.55, 1.35, 1.35]",2.158011009
mp-1097663,MgCo2Sn,dataset/cif_files/mp-1097663.cif,"[12, 27, 27, 50]","[1.31, 1.88, 1.88, 1.96]","[2, 9, 9, 14]","[3, 4, 4, 5]","[1.5, 1.35, 1.35, 1.45]",2.249987483
mp-1222071,MgCoNi,dataset/cif_files/mp-1222071.cif,"[12, 27, 28]","[1.31, 1.88, 1.91]","[2, 9, 10]","[3, 4, 4]","[1.5, 1.35, 1.35]",-0.10456448
mp-1093680,MgCrPt2,dataset/cif_files/mp-1093680.cif,"[12, 24, 78, 78]","[1.31, 1.66, 2.28, 2.28]","[2, 6, 10, 10]","[3, 4, 6, 6]","[1.5, 1.4, 1.35, 1.35]",1.962941884
mp-1095960,MgCu2Pt,dataset/cif_files/mp-1095960.cif,"[12, 29, 29, 78]","[1.31, 1.9, 1.9, 2.28]","[2, 11, 11, 10]","[3, 4, 4, 6]","[1.5, 1.35, 1.35, 1.35]",1.905921934
mp-1097319,MgCuAu2,dataset/cif_files/mp-1097319.cif,"[12, 29, 79, 79]","[1.31, 1.9, 2.54, 2.54]","[2, 11, 11, 11]","[3, 4, 6, 6]","[1.5, 1.35, 1.35, 1.35]",1.056096981
mp-30449,MgCuBi,dataset/cif_files/mp-30449.cif,"[12, 29, 83]","[1.31, 1.9, 2.02]","[2, 11, 15]","[3, 4, 6]","[1.5, 1.35, 1.6]",-0.098952578
mp-1207094,MgCuPb,dataset/cif_files/mp-1207094.cif,"[12, 29, 82]","[1.31, 1.9, 2.33]","[2, 11, 14]","[3, 4, 6]","[1.5, 1.35, 1.8]",-0.009511432
mp-1097321,MgCuPd2,dataset/cif_files/mp-1097321.cif,"[12, 29, 46, 46]","[1.31, 1.9, 2.2, 2.2]","[2, 11, 10, 10]","[3, 4, 5, 5]","[1.5, 1.35, 1.4, 1.4]",1.770053514
mp-1096312,MgCuPt2,dataset/cif_files/mp-1096312.cif,"[12, 29, 78, 78]","[1.31, 1.9, 2.28, 2.28]","[2, 11, 10, 10]","[3, 4, 6, 6]","[1.5, 1.35, 1.35, 1.35]",2.047371986
mp-11361,MgCuSn,dataset/cif_files/mp-11361.cif,"[12, 29, 50]","[1.31, 1.9, 1.96]","[2, 11, 14]","[3, 4, 5]","[1.5, 1.35, 1.45]",-0.167420897
mp-636240,MgCuSn,dataset/cif_files/mp-636240.cif,"[12, 29, 50]","[1.31, 1.9, 1.96]","[2, 11, 14]","[3, 4, 5]","[1.5, 1.35, 1.45]",0.09506045
mp-1097235,MgFePt2,dataset/cif_files/mp-1097235.cif,"[12, 26, 78, 78]","[1.31, 1.83, 2.28, 2.28]","[2, 8, 10, 10]","[3, 4, 6, 6]","[1.5, 1.4, 1.35, 1.35]",1.923591949
mp-865187,MgFeRh2,dataset/cif_files/mp-865187.cif,"[12, 26, 45, 45]","[1.31, 1.83, 2.28, 2.28]","[2, 8, 9, 9]","[3, 4, 5, 5]","[1.5, 1.4, 1.35, 1.35]",-0.291813039
mp-865183,MgGaAg2,dataset/cif_files/mp-865183.cif,"[12, 31, 47, 47]","[1.31, 1.81, 1.93, 1.93]","[2, 13, 11, 11]","[3, 4, 5, 5]","[1.5, 1.3, 1.6, 1.6]",-0.141955729
mp-1080605,MgGaAu,dataset/cif_files/mp-1080605.cif,"[12, 31, 79]","[1.31, 1.81, 2.54]","[2, 13, 11]","[3, 4, 6]","[1.5, 1.3, 1.35]",-0.427557534
mp-1079175,MgGaAu2,dataset/cif_files/mp-1079175.cif,"[12, 31, 79, 79]","[1.31, 1.81, 2.54, 2.54]","[2, 13, 11, 11]","[3, 4, 6, 6]","[1.5, 1.3, 1.35, 1.35]",-0.422164844
mp-1095892,MgGaAu2,dataset/cif_files/mp-1095892.cif,"[12, 31, 79, 79]","[1.31, 1.81, 2.54, 2.54]","[2, 13, 11, 11]","[3, 4, 6, 6]","[1.5, 1.3, 1.35, 1.35]",0.629159319
mp-1093640,MgGaCo2,dataset/cif_files/mp-1093640.cif,"[12, 31, 27, 27]","[1.31, 1.81, 1.88, 1.88]","[2, 13, 9, 9]","[3, 4, 4, 4]","[1.5, 1.3, 1.35, 1.35]",2.144843079
mp-1222023,MgGaCu,dataset/cif_files/mp-1222023.cif,"[12, 31, 29]","[1.31, 1.81, 1.9]","[2, 13, 11]","[3, 4, 4]","[1.5, 1.3, 1.35]",-0.163937179
mp-1096472,MgGaCu2,dataset/cif_files/mp-1096472.cif,"[12, 31, 29, 29]","[1.31, 1.81, 1.9, 1.9]","[2, 13, 11, 11]","[3, 4, 4, 4]","[1.5, 1.3, 1.35, 1.35]",1.353578882
mp-865186,MgGaIr2,dataset/cif_files/mp-865186.cif,"[12, 31, 77, 77]","[1.31, 1.81, 2.2, 2.2]","[2, 13, 9, 9]","[3, 4, 6, 6]","[1.5, 1.3, 1.35, 1.35]",-0.457590178
mp-865092,MgGaNi2,dataset/cif_files/mp-865092.cif,"[12, 31, 28, 28]","[1.31, 1.81, 1.91, 1.91]","[2, 13, 10, 10]","[3, 4, 4, 4]","[1.5, 1.3, 1.35, 1.35]",-0.328431883
mp-865123,MgGaPd2,dataset/cif_files/mp-865123.cif,"[12, 31, 46, 46]","[1.31, 1.81, 2.2, 2.2]","[2, 13, 10, 10]","[3, 4, 5, 5]","[1.5, 1.3, 1.4, 1.4]",-0.710474511
mp-1096261,MgGaPt2,dataset/cif_files/mp-1096261.cif,"[12, 31, 78, 78]","[1.31, 1.81, 2.28, 2.28]","[2, 13, 10, 10]","[3, 4, 6, 6]","[1.5, 1.3, 1.35, 1.35]",1.359971252
mp-1185861,MgGaPt2,dataset/cif_files/mp-1185861.cif,"[12, 31, 78, 78]","[1.31, 1.81, 2.28, 2.28]","[2, 13, 10, 10]","[3, 4, 6, 6]","[1.5, 1.3, 1.35, 1.35]",-0.702767253
mp-865125,MgGaRh2,dataset/cif_files/mp-865125.cif,"[12, 31, 45, 45]","[1.31, 1.81, 2.28, 2.28]","[2, 13, 9, 9]","[3, 4, 5, 5]","[1.5, 1.3, 1.35, 1.35]",-0.683136453
mp-1185884,MgHgPd2,dataset/cif_files/mp-1185884.cif,"[12, 80, 46, 46]","[1.31, 2, 2.2, 2.2]","[2, 12, 10, 10]","[3, 6, 5, 5]","[1.5, 1.5, 1.4, 1.4]",-0.466052557
mp-973088,MgInAg2,dataset/cif_files/mp-973088.cif,"[12, 49, 47, 47]","[1.31, 1.78, 1.93, 1.93]","[2, 13, 11, 11]","[3, 5, 5, 5]","[1.5, 1.55, 1.6, 1.6]",-0.138226364
mp-1097205,MgInAu2,dataset/cif_files/mp-1097205.cif,"[12, 49, 79, 79]","[1.31, 1.78, 2.54, 2.54]","[2, 13, 11, 11]","[3, 5, 6, 6]","[1.5, 1.55, 1.35, 1.35]",0.649498577
mp-1095863,MgInCu2,dataset/cif_files/mp-1095863.cif,"[12, 49, 29, 29]","[1.31, 1.78, 1.9, 1.9]","[2, 13, 11, 11]","[3, 5, 4, 4]","[1.5, 1.55, 1.35, 1.35]",1.350626152
mp-1097441,MgInHg2,dataset/cif_files/mp-1097441.cif,"[12, 49, 80, 80]","[1.31, 1.78, 2, 2]","[2, 13, 12, 12]","[3, 5, 6, 6]","[1.5, 1.55, 1.5, 1.5]",0.809714556
mp-865044,MgInIr2,dataset/cif_files/mp-865044.cif,"[12, 49, 77, 77]","[1.31, 1.78, 2.2, 2.2]","[2, 13, 9, 9]","[3, 5, 6, 6]","[1.5, 1.55, 1.35, 1.35]",-0.248749258
mp-19929,MgInNi2,dataset/cif_files/mp-19929.cif,"[12, 49, 28, 28]","[1.31, 1.78, 1.91, 1.91]","[2, 13, 10, 10]","[3, 5, 4, 4]","[1.5, 1.55, 1.35, 1.35]",-0.18693864
mp-865043,MgInPd2,dataset/cif_files/mp-865043.cif,"[12, 49, 46, 46]","[1.31, 1.78, 2.2, 2.2]","[2, 13, 10, 10]","[3, 5, 5, 5]","[1.5, 1.55, 1.4, 1.4]",-0.662940088
mp-1095745,MgInPt2,dataset/cif_files/mp-1095745.cif,"[12, 49, 78, 78]","[1.31, 1.78, 2.28, 2.28]","[2, 13, 10, 10]","[3, 5, 6, 6]","[1.5, 1.55, 1.35, 1.35]",1.424849095
mp-977438,MgInRh2,dataset/cif_files/mp-977438.cif,"[12, 49, 45, 45]","[1.31, 1.78, 2.28, 2.28]","[2, 13, 9, 9]","[3, 5, 5, 5]","[1.5, 1.55, 1.35, 1.35]",-0.52704301
mp-1096216,MgMnIr2,dataset/cif_files/mp-1096216.cif,"[12, 25, 77, 77]","[1.31, 1.55, 2.2, 2.2]","[2, 7, 9, 9]","[3, 4, 6, 6]","[1.5, 1.4, 1.35, 1.35]",2.949717504
mp-1185894,MgMnIr2,dataset/cif_files/mp-1185894.cif,"[12, 25, 77, 77]","[1.31, 1.55, 2.2, 2.2]","[2, 7, 9, 9]","[3, 4, 6, 6]","[1.5, 1.4, 1.35, 1.35]",-0.244600118
mp-1095802,MgMnPd2,dataset/cif_files/mp-1095802.cif,"[12, 25, 46, 46]","[1.31, 1.55, 2.2, 2.2]","[2, 7, 10, 10]","[3, 4, 5, 5]","[1.5, 1.4, 1.4, 1.4]",1.646514197
mp-1185892,MgMnPd2,dataset/cif_files/mp-1185892.cif,"[12, 25, 46, 46]","[1.31, 1.55, 2.2, 2.2]","[2, 7, 10, 10]","[3, 4, 5, 5]","[1.5, 1.4, 1.4, 1.4]",-0.468040896
mp-976406,MgMnPt2,dataset/cif_files/mp-976406.cif,"[12, 25, 78, 78]","[1.31, 1.55, 2.28, 2.28]","[2, 7, 10, 10]","[3, 4, 6, 6]","[1.5, 1.4, 1.35, 1.35]",-0.580083201
mp-977463,MgMnRh2,dataset/cif_files/mp-977463.cif,"[12, 25, 45, 45]","[1.31, 1.55, 2.28, 2.28]","[2, 7, 9, 9]","[3, 4, 5, 5]","[1.5, 1.4, 1.35, 1.35]",-0.316020983
mp-1093869,MgMoRu2,dataset/cif_files/mp-1093869.cif,"[12, 42, 44, 44]","[1.31, 2.16, 2.2, 2.2]","[2, 6, 8, 8]","[3, 5, 5, 5]","[1.5, 1.45, 1.3, 1.3]",3.159477364
mp-1096591,MgNbCo2,dataset/cif_files/mp-1096591.cif,"[12, 41, 27, 27]","[1.31, 1.6, 1.88, 1.88]","[2, 5, 9, 9]","[3, 5, 4, 4]","[1.5, 1.45, 1.35, 1.35]",2.735862299
mp-1096113,MgNbIr2,dataset/cif_files/mp-1096113.cif,"[12, 41, 77, 77]","[1.31, 1.6, 2.2, 2.2]","[2, 5, 9, 9]","[3, 5, 6, 6]","[1.5, 1.45, 1.35, 1.35]",2.604611859
mp-1095912,MgNbOs2,dataset/cif_files/mp-1095912.cif,"[12, 41, 76, 76]","[1.31, 1.6, 2.2, 2.2]","[2, 5, 8, 8]","[3, 5, 6, 6]","[1.5, 1.45, 1.3, 1.3]",3.565397814
mp-1185902,MgNbOs2,dataset/cif_files/mp-1185902.cif,"[12, 41, 76, 76]","[1.31, 1.6, 2.2, 2.2]","[2, 5, 8, 8]","[3, 5, 6, 6]","[1.5, 1.45, 1.3, 1.3]",-0.069728254
mp-977555,MgNbRh2,dataset/cif_files/mp-977555.cif,"[12, 41, 45, 45]","[1.31, 1.6, 2.28, 2.28]","[2, 5, 9, 9]","[3, 5, 5, 5]","[1.5, 1.45, 1.35, 1.35]",-0.482551776
mp-977430,MgNbRu2,dataset/cif_files/mp-977430.cif,"[12, 41, 44, 44]","[1.31, 1.6, 2.2, 2.2]","[2, 5, 8, 8]","[3, 5, 5, 5]","[1.5, 1.45, 1.3, 1.3]",-0.254914421
mp-30774,MgNi2Sn,dataset/cif_files/mp-30774.cif,"[12, 28, 28, 50]","[1.31, 1.91, 1.91, 1.96]","[2, 10, 10, 14]","[3, 4, 4, 5]","[1.5, 1.35, 1.35, 1.45]",-0.26854904
mp-29733,MgNiBi,dataset/cif_files/mp-29733.cif,"[12, 28, 83]","[1.31, 1.91, 2.02]","[2, 10, 15]","[3, 4, 6]","[1.5, 1.35, 1.6]",-0.190246502
